author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Правовой центр жилья-эстейт,real_estate_agent,https://www.cian.ru/sale/flat/300929162/,Москва,sale,flat,16,16,3,75.0,-1,0,24800000,Проспект Вернадского,проспект Вернадского,38А,Проспект Вернадского,
ID 115940341,homeowner,https://www.cian.ru/sale/flat/301388981/,Москва,sale,flat,17,24,3,82.1,-1,0,24700000,Ясенево,проезд Одоевского,7К7,Ясенево,
Максимова и Ко,real_estate_agent,https://www.cian.ru/sale/flat/300466820/,Москва,sale,flat,7,25,3,65.0,-1,0,25000000,Ховрино,Клинская ,2Ак7,Грачёвская,мой адрес На Клинской
Самолет Плюс Москва ЦАО,real_estate_agent,https://www.cian.ru/sale/flat/300378154/,Москва,sale,flat,13,24,3,76.0,-1,0,25000000,Донской,Малая Тульская ,55/1,Тульская,
Кремлёвские Ключи,real_estate_agent,https://www.cian.ru/sale/flat/300499855/,Москва,sale,flat,4,17,3,83.2,-1,0,25000000,Рязанский, Михайлова,30Ак6,Окская,Михайловский парк
ID 71532232,homeowner,https://www.cian.ru/sale/flat/300908461/,Москва,sale,flat,7,22,3,78.6,-1,0,24950000,Бескудниковский,Бескудниковский бульвар,52,Яхромская,
ID 97519096,homeowner,https://www.cian.ru/sale/flat/291836138/,Москва,sale,flat,3,10,3,80.0,-1,0,25000000,Беговой,Беговая ,7,Беговая,
На Петровке Продажа-Аренда,real_estate_agent,https://www.cian.ru/sale/flat/300423810/,Москва,sale,flat,4,5,3,77.0,-1,0,25300000,Даниловский, Лобанова,4,Автозаводская,
KINS Group,real_estate_agent,https://www.cian.ru/sale/flat/300547317/,Москва,sale,flat,11,23,3,69.8,-1,0,25500000,Солнцево,Производственная ,2,Солнцево,
ID 431888,unknown,https://www.cian.ru/sale/flat/299945226/,Москва,sale,flat,7,20,3,62.0,-1,0,25500000,Покровское-Стрешнево,Северо-Западный ао,95/2к4,Трикотажная,Сити Бэй ЖК
Юлия Садчикова,realtor,https://www.cian.ru/sale/flat/301377023/,Москва,sale,flat,21,22,3,75.0,-1,0,25900000,Ломоносовский, Гарибальди,8,Новые Черёмушки,
Юлия Садчикова,realtor,https://www.cian.ru/sale/flat/299809251/,Москва,sale,flat,10,14,3,65.0,-1,0,25900000,Аэропорт, 4-я 8 Марта,4к2,Гражданская,
ТАНДЕМ,real_estate_agent,https://www.cian.ru/sale/flat/300508368/,Москва,sale,flat,2,9,3,79.3,-1,0,25800000,Аэропорт, Степана Супруна,12К3,Аэропорт,
АРТ НЕДВИЖИМОСТЬ,real_estate_agent,https://www.cian.ru/sale/flat/301508299/,Москва,sale,flat,5,6,3,86.0,-1,0,26000000,Измайлово,Первомайская ,24,Измайловская,
do A.S.A.P.,real_estate_agent,https://www.cian.ru/sale/flat/301058964/,Москва,sale,flat,8,32,3,90.3,-1,0,26000000,Нижегородский,Газгольдерная ,10,Нижегородская,Profit
NEWPOLIS,real_estate_agent,https://www.cian.ru/sale/flat/296830805/,Москва,sale,flat,14,20,3,82.3,-1,0,26000000,Строгино, Твардовского,4К4,Строгино,
МИЦ-Столичный ипотечный центр недвижимости,real_estate_agent,https://www.cian.ru/sale/flat/300817466/,Москва,sale,flat,4,9,3,93.0,-1,0,26000000,Марьина роща, Сущевский Вал,13/1,Савёловская,
Александр Зинченко,realtor,https://www.cian.ru/sale/flat/300777306/,Москва,sale,flat,3,12,3,74.4,-1,0,25990000,Гагаринский, Вавилова,48,Академическая,
Гильдия на Полежаевской,real_estate_agent,https://www.cian.ru/sale/flat/298491927/,Москва,sale,flat,8,15,3,82.0,-1,0,26300000,Котловка, Кржижановского,27,Профсоюзная,
ID 2399404,realtor,https://www.cian.ru/sale/flat/298345171/,Москва,sale,flat,3,26,3,70.0,-1,0,26500000,Западное Дегунино,Дмитровское шоссе,73Б,Верхние Лихоборы,Тринити
Ключи,real_estate_agent,https://www.cian.ru/sale/flat/300610054/,Москва,sale,flat,10,25,3,78.0,-1,0,26500000,Нижегородский,Рязанский проспект,2/1к2Г,Нижегородская,SREDA
ID 19859028,homeowner,https://www.cian.ru/sale/flat/301035666/,Москва,sale,flat,31,39,3,70.0,-1,0,26900000,Гольяново,Амурская ,1Ак4,Черкизовская,Level Амурская
KINS Group,real_estate_agent,https://www.cian.ru/sale/flat/300817448/,Москва,sale,flat,2,15,3,75.8,-1,0,27100000,Орехово-Борисово Южное, Генерала Белова,28к1,Домодедовская,Орехово-Борисово
Городские квартиры,real_estate_agent,https://www.cian.ru/sale/flat/301724108/,Москва,sale,flat,5,8,3,79.0,-1,0,27400000,Сокол,Факультетский переулок,3,Стрешнево,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/301427688/,Москва,sale,flat,23,27,3,79.6,-1,0,27500000,Гольяново,Амурская ,1Ак2,Черкизовская,Level Амурская
ID 90214496,homeowner,https://www.cian.ru/sale/flat/273040056/,Москва,sale,flat,9,17,3,88.83,-1,0,27500000,, Радужная,1,Филатов Луг,Град Московский
Кремлёвские Ключи,real_estate_agent,https://www.cian.ru/sale/flat/297908639/,Москва,sale,flat,2,8,3,78.1,-1,0,27750000,Дорогомилово, Дениса Давыдова,7,Парк Победы,
Алексей Ганич,realtor,https://www.cian.ru/sale/flat/301930453/,Москва,sale,flat,3,10,3,67.9,-1,0,27900000,Гагаринский,Ленинский проспект,39/1,Ленинский проспект,
ID 41053596,real_estate_agent,https://www.cian.ru/sale/flat/301867946/,Москва,sale,flat,9,17,3,76.5,-1,0,28000000,Марфино,Большая Марфинская ,4к5,Улица Милашенкова,
Елена Юдаева,realtor,https://www.cian.ru/sale/flat/301929256/,Москва,sale,flat,14,26,3,77.0,-1,0,28000000,Рязанский,2-й Грайвороновский проезд,42к4,Стахановская,Кварталы 21/19
Надежда Мушкетова,realtor,https://www.cian.ru/sale/flat/301120126/,Москва,sale,flat,18,22,3,80.0,-1,0,28400000,,бульвар Андрея Тарковского,11,Рассказовка,Рассказово
БЕЛЫЙ КВАДРАТ - Московский Центр Недвижимости,real_estate_agent,https://www.cian.ru/sale/flat/293653150/,Москва,sale,flat,4,9,3,115.0,-1,0,28499000,,проспект Магеллана,3,Прокшино,Испанские кварталы
Дмитрий Виролайнен,realtor,https://www.cian.ru/sale/flat/299757763/,Москва,sale,flat,1,5,3,75.2,-1,0,28500000,Даниловский,3-й Павелецкий проезд,7К3,Крестьянская застава,
Место,real_estate_agent,https://www.cian.ru/sale/flat/299600315/,Москва,sale,flat,17,17,3,83.5,-1,0,28950000,Рязанский,2-й Грайвороновский проезд,42к3,Стахановская,Кварталы 21/19
Кремлёвские Ключи,real_estate_agent,https://www.cian.ru/sale/flat/300574397/,Москва,sale,flat,11,27,3,74.0,-1,0,29000000,Лефортово, Крузенштерна,12к2,Авиамоторная,Символ
Максим Кричман,realtor,https://www.cian.ru/sale/flat/297510915/,Москва,sale,flat,16,21,3,87.8,-1,0,28974000,Очаково-Матвеевское,,2.3,Озёрная,Мичуринский Парк ЖК
ТАНДЕМ,real_estate_agent,https://www.cian.ru/sale/flat/301905842/,Москва,sale,flat,9,17,3,64.0,-1,0,29490000,Тверской,Садовая-Триумфальная ,12/14С1,Маяковская,
Гранд Плюс,real_estate_agent,https://www.cian.ru/sale/flat/299517816/,Москва,sale,flat,9,16,3,78.9,-1,0,29500000,Таганский, Талалихина,1К3,Пролетарская,
ID 14301,realtor,https://www.cian.ru/sale/flat/295249288/,Москва,sale,flat,8,9,3,86.0,-1,0,30000000,Сокол,Малый Песчаный переулок,4,Сокол,
Century 21 Level,real_estate_agent,https://www.cian.ru/sale/flat/301354828/,Москва,sale,flat,9,17,3,76.8,-1,0,29990000,Черемушки,Нахимовский проспект,63,Профсоюзная,
Адрес,real_estate_agent,https://www.cian.ru/sale/flat/297005249/,Москва,sale,flat,6,8,3,61.0,-1,0,30000000,Тверской, Фадеева,2,Маяковская,
QuickHome,real_estate_agent,https://www.cian.ru/sale/flat/300711615/,Москва,sale,flat,8,8,3,57.6,-1,0,29900000,Пресненский, Грузинский Вал,18/15,Белорусская,
NEWPOLIS,real_estate_agent,https://www.cian.ru/sale/flat/301255728/,Москва,sale,flat,6,8,3,79.0,-1,0,30000000,Останкинский, Академика Королева,9К1,Улица Академика Королёва,
ID 80268247,unknown,https://www.cian.ru/sale/flat/298874286/,Москва,sale,flat,3,24,3,65.09,-1,0,30600000,Тропарево-Никулино,Озерная ,35,Озёрная,Пикассо
ID 472517,realtor,https://www.cian.ru/sale/flat/300444199/,Москва,sale,flat,16,19,3,88.0,-1,0,31000000,Фили-Давыдково,Тарутинская ,4к1,Славянский бульвар,
Марина Татаринцева,realtor,https://www.cian.ru/sale/flat/299949072/,Москва,sale,flat,9,14,3,96.6,-1,0,32050000,Войковский,6-й Новоподмосковный переулок,5,Войковская,
ID 87908607,unknown,https://www.cian.ru/sale/flat/301488123/,Москва,sale,flat,16,19,3,82.0,-1,0,32000000,Рязанский,2-й Грайвороновский проезд,44к2,Стахановская,Кварталы 21/19
Марина Татаринцева,realtor,https://www.cian.ru/sale/flat/292248164/,Москва,sale,flat,18,23,3,104.9,-1,0,32350000,Нагорный,Варшавское шоссе,94,Варшавская,
ЖИR Private,real_estate_agent,https://www.cian.ru/sale/flat/300748700/,Москва,sale,flat,4,30,3,72.2,-1,0,33000000,Хорошево-Мневники,Шелепихинская набережная,40к2,Шелепиха,Sydney City
ID 104795526,real_estate_agent,https://www.cian.ru/sale/flat/297487839/,Москва,sale,flat,2,9,3,64.9,-1,0,34125000,Хамовники,Комсомольский проспект,23/7,Фрунзенская,
Кристина Акчурина,realtor,https://www.cian.ru/sale/flat/300127616/,Москва,sale,flat,3,22,3,113.0,-1,0,34000000,Фили-Давыдково, Ватутина,11,Давыдково,Ватутина 9-11
Abzor,real_estate_agent,https://www.cian.ru/sale/flat/288302338/,Москва,sale,flat,13,14,3,73.0,-1,0,34500000,Пресненский,Красногвардейский бульвар,1,Москва-Сити,
Екатерина Егорова,realtor,https://www.cian.ru/sale/flat/299114050/,Москва,sale,flat,8,17,3,98.0,-1,0,35900000,Преображенское, Алымова,3,Преображенская площадь,
DIADEMA,real_estate_agent,https://www.cian.ru/sale/flat/299613632/,Москва,sale,flat,41,55,3,60.0,-1,0,35900000,Тимирязевский,Дмитровский проезд,1,Дмитровская,D1
Кремлёвские Ключи,real_estate_agent,https://www.cian.ru/sale/flat/301254237/,Москва,sale,flat,7,12,3,95.2,-1,0,35700000,Алексеевский, Кибальчича,2К1,ВДНХ,
Омега-Эстейт,real_estate_agent,https://www.cian.ru/sale/flat/297586436/,Москва,sale,flat,4,10,3,81.9,-1,0,35900000,Даниловский,проезд Жуков,21Б,Павелецкая,Level Павелецкая
Городские квартиры,real_estate_agent,https://www.cian.ru/sale/flat/301756539/,Москва,sale,flat,13,26,3,82.0,-1,0,36500000,Покровское-Стрешнево,Волоколамское шоссе,71/13к1,Спартак,Holland park
MOD estate,real_estate_agent,https://www.cian.ru/sale/flat/299899234/,Москва,sale,flat,27,37,3,85.8,-1,0,36980000,Войковский,Головинское шоссе,10Б,Водный стадион,Маяковский
На Петровке,real_estate_agent,https://www.cian.ru/sale/flat/299017414/,Москва,sale,flat,4,11,3,82.0,-1,0,36990000,Басманный,Садовая-Черногрязская ,5/9с1,Красные ворота,
Центр обмена жилья,real_estate_agent,https://www.cian.ru/sale/flat/301938441/,Москва,sale,flat,14,27,3,90.0,-1,0,37500000,Очаково-Матвеевское,Озерная ,9,Очаково,О7
Палько риэлти,real_estate_agent,https://www.cian.ru/sale/flat/300571458/,Москва,sale,flat,8,37,3,79.0,-1,0,37500000,Хорошево-Мневники,Шелепихинская набережная,34к1,Шелепиха,Сердце Столицы
OPENCITY,real_estate_agent,https://www.cian.ru/sale/flat/299193113/,Москва,sale,flat,5,33,3,78.3,-1,0,38200000,Хорошево-Мневники,Причальный проезд,10к1,Шелепиха,Level Причальный
Homeprice,real_estate_agent,https://www.cian.ru/sale/flat/299137836/,Москва,sale,flat,28,29,3,86.0,-1,0,38500000,Раменки,Мосфильмовская ,74Б,Ломоносовский проспект,Мосфильмовская
